t,Mach Number,cg (in),cp (in)
15.05,4.504936106208585,90.57582098426118,156.86753563249408
15.06,4.504078320776651,90.57582098426118,156.87351622634517
15.07,4.503221571613305,90.57582098426118,156.87949026164148
15.08,4.502365854595393,90.57582098426118,156.88545776745306
15.09,4.50151116559976,90.57582098426118,156.89141877284823
15.1,4.500657500503255,90.57582098426118,156.89737330689218
15.11,4.499804855182724,90.57582098426118,156.90332139864861
15.120000000000001,4.498953225515012,90.57582098426118,156.9092630771787
15.13,4.4981026073769685,90.57582098426118,156.9151983715418
15.14,4.4972529966454395,90.57582098426118,156.92112731079547
15.15,4.49640438919727,90.57582098426118,156.92704992399536
15.16,4.495556780909309,90.57582098426118,156.93296624019595
15.17,4.494710167658401,90.57582098426118,156.9388762884499
15.18,4.4938645453213955,90.57582098426118,156.94478009780866
15.19,4.493019909775137,90.57582098426118,156.9506776973224
15.200000000000001,4.492176256896473,90.57582098426118,156.9565691160405
15.21,4.491333582562249,90.57582098426118,156.96245438301094
15.22,4.490491882649314,90.57582098426118,156.96833352728098
15.23,4.489651153034513,90.57582098426118,156.97420657789743
15.24,4.488811389594694,90.57582098426118,156.98007356390622
15.25,4.487972588206703,90.57582098426118,156.98593451435298
15.26,4.487134744747387,90.57582098426118,156.99178945828265
15.27,4.486297855093591,90.57582098426118,156.99763842474005
15.280000000000001,4.485461915122165,90.57582098426118,157.0034814427706
15.290000000000001,4.484626920709952,90.57582098426118,157.00931854141842
15.3,4.483792867733802,90.57582098426118,157.0151497497288
15.31,4.482959752070561,90.57582098426118,157.02097509674653
15.32,4.482127569597075,90.57582098426118,157.02679461151726
15.33,4.48129631619019,90.57582098426118,157.03260832308692
15.34,4.480465987726754,90.57582098426118,157.0384162605019
15.35,4.479636580083613,90.57582098426118,157.04421845280916
15.36,4.4788080891376145,90.57582098426118,157.0500149290573
15.370000000000001,4.477980510765605,90.57582098426118,157.05580571829455
15.38,4.4771538408447835,90.57582098426118,157.06159084956886
15.39,4.4763280757483255,90.57582098426118,157.06737034845705
15.4,4.475503213332374,90.57582098426118,157.07314423015453
15.41,4.474679251729038,90.57582098426118,157.0789125079196
15.42,4.473856189070425,90.57582098426118,157.0846751950038
15.43,4.473034023488647,90.57582098426118,157.09043230465318
15.44,4.472212753115811,90.57582098426118,157.0961838501068
15.450000000000001,4.471392376084029,90.57582098426118,157.10192984459826
15.46,4.470572890525408,90.57582098426118,157.10767030135494
15.47,4.469754294572059,90.57582098426118,157.1134052335983
15.48,4.468936586356091,90.57582098426118,157.1191346545439
15.49,4.4681197640096135,90.57582098426118,157.12485857740185
15.5,4.467303825664735,90.57582098426118,157.1305770153758
15.51,4.466488769453566,90.57582098426118,157.13628998166428
15.52,4.465674593508215,90.57582098426118,157.14199748946027
15.530000000000001,4.464861295960792,90.57582098426118,157.14769955195072
15.540000000000001,4.464048874943406,90.57582098426118,157.15339618231738
15.55,4.463237328588167,90.57582098426118,157.1590873937367
15.56,4.462426655027183,90.57582098426118,157.16477319937957
15.57,4.461616852392566,90.57582098426118,157.1704536124115
15.58,4.460807918816423,90.57582098426118,157.17612864599295
15.59,4.459999852430864,90.57582098426118,157.18179831327916
15.6,4.459192651367999,90.57582098426118,157.18746262742044
15.610000000000001,4.458386313759937,90.57582098426118,157.19312160156124
15.620000000000001,4.457580837738788,90.57582098426118,157.1987752488422
15.63,4.456776221436661,90.57582098426118,157.20442358239822
15.64,4.455972462985664,90.57582098426118,157.21006661535958
15.65,4.455169560517908,90.57582098426118,157.2157043608516
15.66,4.454367512165502,90.57582098426118,157.22133683199516
15.67,4.453566316060556,90.57582098426118,157.22696404190606
15.68,4.452765970335178,90.57582098426118,157.23258600369593
15.69,4.4519664731214785,90.57582098426118,157.23820273047124
15.700000000000001,4.451167822551566,90.57582098426118,157.24381423533453
15.71,4.450370016757552,90.57582098426118,157.24942053138378
15.72,4.449573053871544,90.57582098426118,157.25502163171208
15.73,4.448776932025651,90.57582098426118,157.26061754940892
15.74,4.447981649351983,90.57582098426118,157.26620829755907
15.75,4.447187203982651,90.57582098426118,157.27179388924293
15.76,4.446393594049762,90.57582098426118,157.2773743375374
15.77,4.445600817685427,90.57582098426118,157.2829496555146
15.780000000000001,4.444808873021754,90.57582098426118,157.28851985624317
15.790000000000001,4.444017758190854,90.57582098426118,157.29408495278724
15.8,4.4432274713248345,90.57582098426118,157.29964495820755
15.81,4.442438010555807,90.57582098426118,157.30519988556048
15.82,4.44164937401588,90.57582098426118,157.3107497478991
15.83,4.4408615598371615,90.57582098426118,157.31629455827223
15.84,4.440074566151764,90.57582098426118,157.32183432972565
15.85,4.439288391091793,90.57582098426118,157.3273690753005
15.860000000000001,4.438503032789361,90.57582098426118,157.33289880803574
15.870000000000001,4.437718489376577,90.57582098426118,157.3384235409655
15.88,4.436934758985549,90.57582098426118,157.3439432871211
15.89,4.436151839748388,90.57582098426118,157.34945805953063
15.9,4.435369729797202,90.57582098426118,157.3549678712181
15.91,4.434588427264101,90.57582098426118,157.3604727352049
15.92,4.433807930281194,90.57582098426118,157.36597266450903
15.93,4.433028236980592,90.57582098426118,157.37146767214523
15.94,4.432249345494402,90.57582098426118,157.37695777112532
15.950000000000001,4.431471253954735,90.57582098426118,157.38244297445758
15.96,4.4306939604936995,90.57582098426118,157.38792329514757
15.97,4.429917463243406,90.57582098426118,157.39339874619787
15.98,4.429141760335963,90.57582098426118,157.3988693406085
15.99,4.4283668499034805,90.57582098426118,157.40433509137608
16.0,4.427592730078067,90.57582098426118,157.40979601149482
16.01,4.4268193989918325,90.57582098426118,157.41525211395577
16.02,4.426046854776887,90.57582098426118,157.42070341174772
16.03,4.425275095565338,90.57582098426118,157.42614991785672
16.04,4.424504119489297,90.57582098426118,157.4315916452661
16.05,4.423733924680873,90.57582098426118,157.4370286069569
16.06,4.422964509272174,90.57582098426118,157.44246081590734
16.07,4.422195871395311,90.57582098426118,157.44788828509354
16.080000000000002,4.421428009182392,90.57582098426118,157.4533110274893
16.09,4.4206609207655285,90.57582098426118,157.45872905606575
16.1,4.419894604277989,90.57582098426118,157.46414238378392
16.11,4.419129057882714,90.57582098426118,157.46955102339254
16.12,4.418364279774062,90.57582098426118,157.4749549874168
16.13,4.417600268147903,90.57582098426118,157.480354288368
16.14,4.416837021200106,90.57582098426118,157.48574893875588
16.15,4.416074537126541,90.57582098426118,157.4911389510874
16.16,4.415312814123077,90.57582098426118,157.49652433786767
16.17,4.414551850385582,90.57582098426118,157.5019051115993
16.18,4.413791644109929,90.57582098426118,157.50728128478312
16.19,4.413032193491984,90.57582098426118,157.51265286991776
16.2,4.412273496727619,90.57582098426118,157.51801987949983
16.21,4.411515552012701,90.57582098426118,157.52338232602432
16.22,4.410758357543102,90.57582098426118,157.52874022198375
16.23,4.41000191151469,90.57582098426118,157.534093579869
16.240000000000002,4.4092462121233345,90.57582098426118,157.5394424121695
16.25,4.408491257564906,90.57582098426118,157.54478673137245
16.26,4.4077370460352725,90.57582098426118,157.55012654996364
16.27,4.406983575730304,90.57582098426118,157.55546188042717
16.28,4.4062308448458705,90.57582098426118,157.56079273524517
16.29,4.405478851577841,90.57582098426118,157.56611912689874
16.3,4.404727594122085,90.57582098426118,157.57144106786737
16.31,4.403977070674472,90.57582098426118,157.57675857062887
16.32,4.403227279430871,90.57582098426118,157.58207164765938
16.330000000000002,4.402478218587152,90.57582098426118,157.58738031143457
16.34,4.401729886339186,90.57582098426118,157.59268457442792
16.35,4.400982280882839,90.57582098426118,157.597984449112
