t,Mach Number,cg (in),cp (in)
13.12,0.758135457,113.0145773,183.8571013
13.13,0.75779991,113.0145773,183.8547083
13.14,0.757464379,113.0145773,183.8523221
13.15,0.757128864,113.0145773,183.8499428
13.16,0.756793365,113.0145773,183.8475703
13.17,0.756457882,113.0145773,183.8452046
13.18,0.756122416,113.0145773,183.8428457
13.19,0.755786966,113.0145773,183.8404936
13.2,0.755451531,113.0145773,183.8381484
13.21,0.755116113,113.0145773,183.8358099
13.22,0.754780711,113.0145773,183.8334782
13.23,0.754445324,113.0145773,183.8311534
13.24,0.754109954,113.0145773,183.8288352
13.25,0.753774599,113.0145773,183.8265239
13.26,0.75343926,113.0145773,183.8242193
13.27,0.753103936,113.0145773,183.8219214
13.28,0.752768628,113.0145773,183.8196303
13.29,0.752433336,113.0145773,183.817346
13.3,0.752098059,113.0145773,183.8150683
13.31,0.751762798,113.0145773,183.8127974
13.32,0.751427552,113.0145773,183.8105332
13.33,0.751092322,113.0145773,183.8082757
13.34,0.750757107,113.0145773,183.8060249
13.35,0.750421907,113.0145773,183.8037808
13.36,0.750086722,113.0145773,183.8015433
13.37,0.749751553,113.0145773,183.7993126
13.38,0.749416398,113.0145773,183.7970885
13.39,0.749081259,113.0145773,183.794871
13.4,0.748746135,113.0145773,183.7926602
13.41,0.748411026,113.0145773,183.790456
13.42,0.748075931,113.0145773,183.7882585
13.43,0.747740852,113.0145773,183.7860676
13.44,0.747405787,113.0145773,183.7838833
13.45,0.747070737,113.0145773,183.7817056
13.46,0.746735702,113.0145773,183.7795345
13.47,0.746400682,113.0145773,183.77737
13.48,0.746065676,113.0145773,183.7752121
13.49,0.745730685,113.0145773,183.7730607
13.5,0.745395708,113.0145773,183.7709159
13.51,0.745060746,113.0145773,183.7687777
13.52,0.744725798,113.0145773,183.766646
13.53,0.744390865,113.0145773,183.7645208
13.54,0.744055945,113.0145773,183.7624022
13.55,0.743721041,113.0145773,183.76029
13.56,0.74338615,113.0145773,183.7581844
13.57,0.743051273,113.0145773,183.7560853
13.58,0.742716411,113.0145773,183.7539927
13.59,0.742381563,113.0145773,183.7519066
13.6,0.742046729,113.0145773,183.7498269
13.61,0.741711908,113.0145773,183.7477537
13.62,0.741377102,113.0145773,183.745687
13.63,0.74104231,113.0145773,183.7436267
13.64,0.740707531,113.0145773,183.7415728
13.65,0.740372766,113.0145773,183.7395254
13.66,0.740038015,113.0145773,183.7374844
13.67,0.739703278,113.0145773,183.7354498
13.68,0.739368554,113.0145773,183.7334216
13.69,0.739033844,113.0145773,183.7313998
13.7,0.738699148,113.0145773,183.7293844
13.71,0.738364465,113.0145773,183.7273753
13.72,0.738029796,113.0145773,183.7253726
13.73,0.73769514,113.0145773,183.7233763
13.74,0.737360497,113.0145773,183.7213863
13.75,0.737025868,113.0145773,183.7194026
13.76,0.736691252,113.0145773,183.7174253
13.77,0.736356649,113.0145773,183.7154543
13.78,0.73602206,113.0145773,183.7134895
13.79,0.735687483,113.0145773,183.7115311
13.8,0.73535292,113.0145773,183.709579
13.81,0.73501837,113.0145773,183.7076331
13.82,0.734683833,113.0145773,183.7056935
13.83,0.734349309,113.0145773,183.7037602
13.84,0.734014798,113.0145773,183.7018331
13.85,0.733680299,113.0145773,183.6999122
13.86,0.733345814,113.0145773,183.6979976
13.87,0.733011342,113.0145773,183.6960892
13.88,0.732676882,113.0145773,183.6941869
13.89,0.732342435,113.0145773,183.6922909
13.9,0.732008,113.0145773,183.6904011
13.91,0.731673578,113.0145773,183.6885174
13.92,0.731339169,113.0145773,183.6866399
13.93,0.731004772,113.0145773,183.6847686
13.94,0.730670388,113.0145773,183.6829034
13.95,0.730336017,113.0145773,183.6810444
13.96,0.730001657,113.0145773,183.6791914
13.97,0.72966731,113.0145773,183.6773446
13.98,0.729332976,113.0145773,183.6755039
13.99,0.728998653,113.0145773,183.6736693
14,0.728664343,113.0145773,183.6718408
14.01,0.728330045,113.0145773,183.6700183
14.02,0.727995759,113.0145773,183.6682019
14.03,0.727661485,113.0145773,183.6663916
14.04,0.727327223,113.0145773,183.6645873
14.05,0.726992974,113.0145773,183.662789
14.06,0.726658736,113.0145773,183.6609968
14.07,0.72632451,113.0145773,183.6592105
14.08,0.725990296,113.0145773,183.6574303
14.09,0.725656094,113.0145773,183.655656
14.1,0.725321903,113.0145773,183.6538878
14.11,0.724987724,113.0145773,183.6521255
14.12,0.724653557,113.0145773,183.6503691
14.13,0.724319402,113.0145773,183.6486187
14.14,0.723985258,113.0145773,183.6468743
14.15,0.723651126,113.0145773,183.6451357
14.16,0.723317005,113.0145773,183.6434031
14.17,0.722982895,113.0145773,183.6416764
14.18,0.722648797,113.0145773,183.6399556
14.19,0.722314711,113.0145773,183.6382406
14.2,0.721980635,113.0145773,183.6365316
14.21,0.721646571,113.0145773,183.6348284
14.22,0.721312519,113.0145773,183.633131
14.23,0.720978477,113.0145773,183.6314395
14.24,0.720644447,113.0145773,183.6297538
14.25,0.720310427,113.0145773,183.6280739
14.26,0.719976419,113.0145773,183.6263998
14.27,0.719642421,113.0145773,183.6247316
14.28,0.719308435,113.0145773,183.6230691
14.29,0.718974459,113.0145773,183.6214123
14.3,0.718640495,113.0145773,183.6197614
14.31,0.718306541,113.0145773,183.6181162
14.32,0.717972598,113.0145773,183.6164767
14.33,0.717638666,113.0145773,183.614843
14.34,0.717304744,113.0145773,183.6132149
14.35,0.716970833,113.0145773,183.6115926
14.36,0.716636933,113.0145773,183.609976
14.37,0.716303043,113.0145773,183.608365
14.38,0.715969163,113.0145773,183.6067598
14.39,0.715635295,113.0145773,183.6051602
14.4,0.715301436,113.0145773,183.6035662
14.41,0.714967588,113.0145773,183.6019779
14.42,0.71463375,113.0145773,183.6003952
14.43,0.714299923,113.0145773,183.5988181
14.44,0.713966105,113.0145773,183.5972467
14.45,0.713632298,113.0145773,183.5956808
14.46,0.713298501,113.0145773,183.5941205
14.47,0.712964714,113.0145773,183.5925658
14.48,0.712630938,113.0145773,183.5910166
14.49,0.712297171,113.0145773,183.589473
14.5,0.711963414,113.0145773,183.5879349
14.51,0.711629667,113.0145773,183.5864023
14.52,0.71129593,113.0145773,183.5848753
14.53,0.710962203,113.0145773,183.5833537
14.54,0.710628485,113.0145773,183.5818377
14.55,0.710294777,113.0145773,183.5803271
14.56,0.709961079,113.0145773,183.578822
14.57,0.709627391,113.0145773,183.5773224
14.58,0.709293712,113.0145773,183.5758282
14.59,0.708960043,113.0145773,183.5743394
14.6,0.708626383,113.0145773,183.572856
14.61,0.708292733,113.0145773,183.5713781
14.62,0.707959092,113.0145773,183.5699056
14.63,0.70762546,113.0145773,183.5684384
14.64,0.707291838,113.0145773,183.5669766
14.65,0.706958225,113.0145773,183.5655202
14.66,0.706624622,113.0145773,183.5640691
14.67,0.706291027,113.0145773,183.5626234
14.68,0.705957442,113.0145773,183.561183
14.69,0.705623866,113.0145773,183.5597479
14.7,0.705290299,113.0145773,183.5583182
14.71,0.70495674,113.0145773,183.5568937
14.72,0.704623191,113.0145773,183.5554745
14.73,0.704289651,113.0145773,183.5540606
14.74,0.70395612,113.0145773,183.5526519
14.75,0.703622598,113.0145773,183.5512485
14.76,0.703289085,113.0145773,183.5498503
14.77,0.70295558,113.0145773,183.5484573
14.78,0.702622085,113.0145773,183.5470696
14.79,0.702288598,113.0145773,183.545687
14.8,0.701955121,113.0145773,183.5443096
14.81,0.701621652,113.0145773,183.5429375
14.82,0.701288192,113.0145773,183.5415704
14.83,0.700954741,113.0145773,183.5402086
14.84,0.700621299,113.0145773,183.5388519
14.85,0.700287866,113.0145773,183.5375003
14.86,0.699954441,113.0145773,183.5361538
14.87,0.699621026,113.0145773,183.5348124
14.88,0.699287619,113.0145773,183.5334761
14.89,0.698954221,113.0145773,183.532145
14.9,0.698620831,113.0145773,183.5308188
14.91,0.698287451,113.0145773,183.5294978
14.92,0.697954079,113.0145773,183.5281818
14.93,0.697620716,113.0145773,183.5268708
14.94,0.697287361,113.0145773,183.5255649
14.95,0.696954015,113.0145773,183.5242639
14.96,0.696620678,113.0145773,183.522968
14.97,0.69628735,113.0145773,183.521677
14.98,0.69595403,113.0145773,183.5203911
14.99,0.695620719,113.0145773,183.5191101
15,0.695287416,113.0145773,183.517834
15.01,0.694954122,113.0145773,183.5165629
15.02,0.694620837,113.0145773,183.5152967
15.03,0.69428756,113.0145773,183.5140355
15.04,0.693954292,113.0145773,183.5127791
15.05,0.693621032,113.0145773,183.5115277
15.06,0.693287781,113.0145773,183.5102811
15.07,0.692954539,113.0145773,183.5090394
15.08,0.692621305,113.0145773,183.5078026
15.09,0.692288079,113.0145773,183.5065706
15.1,0.691954862,113.0145773,183.5053434
15.11,0.691621653,113.0145773,183.5041211
15.12,0.691288453,113.0145773,183.5029035
15.13,0.690955261,113.0145773,183.5016908
15.14,0.690622078,113.0145773,183.5004829
15.15,0.690288903,113.0145773,183.4992797
15.16,0.689955737,113.0145773,183.4980813
15.17,0.689622579,113.0145773,183.4968877
15.18,0.689289429,113.0145773,183.4956988
15.19,0.688956287,113.0145773,183.4945146
15.2,0.688623154,113.0145773,183.4933351
15.21,0.68829003,113.0145773,183.4921604
15.22,0.687956913,113.0145773,183.4909903
15.23,0.687623805,113.0145773,183.4898249
15.24,0.687290705,113.0145773,183.4886642
15.25,0.686957614,113.0145773,183.4875081
15.26,0.686624531,113.0145773,183.4863567
15.27,0.686291455,113.0145773,183.4852099
15.28,0.685958389,113.0145773,183.4840678
15.29,0.68562533,113.0145773,183.4829302
15.3,0.68529228,113.0145773,183.4817973
15.31,0.684959238,113.0145773,183.4806689
15.32,0.684626204,113.0145773,183.4795451
15.33,0.684293178,113.0145773,183.4784258
15.34,0.68396016,113.0145773,183.4773112
15.35,0.68362715,113.0145773,183.476201
15.36,0.683294149,113.0145773,183.4750954
15.37,0.682961156,113.0145773,183.4739943
15.38,0.68262817,113.0145773,183.4728976
15.39,0.682295193,113.0145773,183.4718055
15.4,0.681962224,113.0145773,183.4707179
15.41,0.681629263,113.0145773,183.4696347
15.42,0.68129631,113.0145773,183.468556
15.43,0.680963365,113.0145773,183.4674817
15.44,0.680630428,113.0145773,183.4664118
15.45,0.680297499,113.0145773,183.4653464
15.46,0.679964578,113.0145773,183.4642854
15.47,0.679631665,113.0145773,183.4632287
15.48,0.67929876,113.0145773,183.4621765
15.49,0.678965863,113.0145773,183.4611286
15.5,0.678632974,113.0145773,183.460085
15.51,0.678300092,113.0145773,183.4590459
15.52,0.677967219,113.0145773,183.458011
15.53,0.677634354,113.0145773,183.4569805
15.54,0.677301496,113.0145773,183.4559543
15.55,0.676968646,113.0145773,183.4549324
15.56,0.676635804,113.0145773,183.4539147
15.57,0.67630297,113.0145773,183.4529014
15.58,0.675970144,113.0145773,183.4518923
15.59,0.675637325,113.0145773,183.4508874
15.6,0.675304515,113.0145773,183.4498868
15.61,0.674971712,113.0145773,183.4488905
15.62,0.674638917,113.0145773,183.4478983
15.63,0.674306129,113.0145773,183.4469103
15.64,0.67397335,113.0145773,183.4459266
15.65,0.673640578,113.0145773,183.444947
15.66,0.673307813,113.0145773,183.4439716
15.67,0.672975057,113.0145773,183.4430003
15.68,0.672642308,113.0145773,183.4420332
15.69,0.672309567,113.0145773,183.4410702
15.7,0.671976833,113.0145773,183.4401113
15.71,0.671644107,113.0145773,183.4391566
15.72,0.671311389,113.0145773,183.4382059
15.73,0.670978678,113.0145773,183.4372594
15.74,0.670645975,113.0145773,183.4363169
15.75,0.67031328,113.0145773,183.4353784
15.76,0.669980592,113.0145773,183.434444
15.77,0.669647911,113.0145773,183.4335137
15.78,0.669315239,113.0145773,183.4325873
15.79,0.668982573,113.0145773,183.431665
15.8,0.668649916,113.0145773,183.4307467
15.81,0.668317265,113.0145773,183.4298324
15.82,0.667984622,113.0145773,183.4289221
15.83,0.667651987,113.0145773,183.4280157
15.84,0.667319358,113.0145773,183.4271133
15.85,0.666986737,113.0145773,183.4262148
15.86,0.666654122,113.0145773,183.4253202
15.87,0.666321513,113.0145773,183.4244296
15.88,0.66598891,113.0145773,183.4235429
15.89,0.665656312,113.0145773,183.42266
15.9,0.66532372,113.0145773,183.4217811
15.91,0.664991133,113.0145773,183.420906
15.92,0.664658551,113.0145773,183.4200347
15.93,0.664325973,113.0145773,183.4191674
15.94,0.663993399,113.0145773,183.4183038
15.95,0.66366083,113.0145773,183.4174441
15.96,0.663328263,113.0145773,183.4165881
15.97,0.662995701,113.0145773,183.415736
15.98,0.662663141,113.0145773,183.4148876
15.99,0.662330584,113.0145773,183.414043
16,0.66199803,113.0145773,183.4132022
16.01,0.661665478,113.0145773,183.4123651
16.02,0.661332927,113.0145773,183.4115317
16.03,0.661000379,113.0145773,183.4107021
16.04,0.660667831,113.0145773,183.4098762
16.05,0.660335285,113.0145773,183.4090539
16.06,0.66000274,113.0145773,183.4082354
16.07,0.659670195,113.0145773,183.4074205
