14.20022,S,0.3699999,1.260581,0,0.4803761,0,0,290.6817,258.4911,0,113.0146,120.7149,0.8800363,-60.72589891,-60.72589891,-0.000135474,1384.617276,1384.617276,0.00655983,89.99973,89.99973,13116.61,0.05490139
14.21022,S,0.3799999,1.260091,0,0.4803955,0,0,290.6817,258.1539,0,113.0146,120.7175,0.8803319,-60.68856355,-60.68856355,-0.000135328,1384.010391,1384.010391,0.006558476,89.99973,89.99973,13130.45,0.05496698
14.22022,S,0.3899999,1.259601,0,0.4804149,0,0,290.6817,257.8174,0,113.0146,120.7201,0.8806283,-60.65129475,-60.65129475,-0.000135183,1383.403878,1383.403878,0.006557124,89.99973,89.99973,13144.28,0.05503256
14.23022,S,0.3999999,1.259111,0,0.4804346,0,0,290.6817,257.4818,0,113.0146,120.7227,0.8809248,-60.61411933,-60.61411933,-0.000135039,1382.797737,1382.797737,0.006555774,89.99973,89.99973,13158.11,0.05509812
14.24022,S,0.4099999,1.258622,0,0.4804542,0,0,290.6817,257.1464,0,113.0146,120.7253,0.8812212,-60.57697571,-60.57697571,-0.000134894,1382.191967,1382.191967,0.006554425,89.99973,89.99973,13171.93,0.05516367
14.25022,S,0.4199999,1.258133,0,0.4804741,0,0,290.6817,256.8116,0,113.0146,120.7279,0.8815168,-60.53989367,-60.53989367,-0.00013475,1381.586568,1381.586568,0.006553078,89.99973,89.99973,13185.75,0.05522921
14.26022,S,0.4299999,1.257644,0,0.4804941,0,0,290.6817,256.4775,0,113.0146,120.7305,0.8818133,-60.50288912,-60.50288912,-0.000134606,1380.981539,1380.981539,0.006551732,89.99973,89.99973,13199.56,0.05529473
14.27022,S,0.4399998,1.257156,0,0.4805141,0,0,290.6817,256.144,0,113.0146,120.7331,0.8821089,-60.46595411,-60.46595411,-0.000134462,1380.376879,1380.376879,0.006550387,89.99973,89.99973,13213.36,0.05536024
14.28022,S,0.4499998,1.256667,0,0.4805343,0,0,290.6817,255.811,0,113.0146,120.7356,0.8824053,-60.42907075,-60.42907075,-0.000134319,1379.772589,1379.772589,0.006549044,89.99973,89.99973,13227.16,0.05542574
14.29022,S,0.4599998,1.25618,0,0.4805546,0,0,290.6817,255.4785,0,113.0146,120.7382,0.8827009,-60.39223905,-60.39223905,-0.000134175,1379.168666,1379.168666,0.006547702,89.99973,89.99973,13240.95,0.05549122
14.30022,S,0.4699998,1.255692,0,0.480575,0,0,290.6817,255.1466,0,113.0146,120.7408,0.8829965,-60.35548583,-60.35548583,-0.000134032,1378.565112,1378.565112,0.006546362,89.99973,89.99973,13254.74,0.0555567
14.31022,S,0.4799998,1.255204,0,0.4805956,0,0,290.6817,254.8155,0,113.0146,120.7435,0.8833034,-60.3188101,-60.3188101,-0.000133889,1377.961923,1377.961923,0.006545023,89.99973,89.99973,13268.52,0.05562215
14.32022,S,0.4899998,1.254717,0,0.4806162,0,0,290.6817,254.4847,0,113.0146,120.7461,0.883599,-60.28217609,-60.28217609,-0.000133747,1377.359102,1377.359102,0.006543685,89.99973,89.99973,13282.29,0.0556876
14.33022,S,0.4999998,1.25423,0,0.480637,0,0,290.6817,254.1546,0,113.0146,120.7487,0.8838946,-60.24561063,-60.24561063,-0.000133605,1376.756646,1376.756646,0.006542349,89.99973,89.99973,13296.06,0.05575303
14.34022,S,0.5099998,1.253744,0,0.4806579,0,0,290.6817,253.825,0,113.0146,120.7513,0.8841901,-60.20909881,-60.20909881,-0.000133462,1376.154555,1376.154555,0.006541015,89.99973,89.99973,13309.82,0.05581844
14.35022,S,0.5199998,1.253257,0,0.4806788,0,0,290.6817,253.496,0,113.0146,120.7539,0.8844866,-60.17266944,-60.17266944,-0.000133321,1375.552828,1375.552828,0.006539681,89.99973,89.99973,13323.57,0.05588385
14.36022,S,0.5299998,1.252771,0,0.4807,0,0,290.6817,253.1677,0,113.0146,120.7564,0.8847822,-60.13630167,-60.13630167,-0.000133179,1374.951465,1374.951465,0.00653835,89.99973,89.99973,13337.32,0.05594924
14.37022,S,0.5399998,1.252285,0,0.4807213,0,0,290.6817,252.8399,0,113.0146,120.759,0.8850787,-60.09999052,-60.09999052,-0.000133038,1374.350465,1374.350465,0.006537019,89.99973,89.99973,13351.07,0.05601461
14.38022,S,0.5499998,1.2518,0,0.4807426,0,0,290.6817,252.5123,0,113.0146,120.7616,0.8853742,-60.06371712,-60.06371712,-0.000132896,1373.749828,1373.749828,0.00653569,89.99973,89.99973,13364.8,0.05607998
14.39022,S,0.5599998,1.251314,0,0.4807641,0,0,290.6817,252.1857,0,113.0146,120.7642,0.8856698,-60.02754107,-60.02754107,-0.000132755,1373.149553,1373.149553,0.006534363,89.99973,89.99973,13378.54,0.05614533
